"","Code_ADN","Code","Nind","X50.floraison","Nbtalles","Epiaison","Longbrin","Diambrin","LongEpi","DiamEpi","PEpi","P1000","Pgrains","Tutiles","Tsteriles","essai","repetition","ID"
"638","So-10-20302-02","Pod_61",7,45,10.4285714285714,44,232.428571428571,1.43714285714286,50,2.02428571428571,47.69,7.47666666666667,16.23,6.57142857142857,3.85714285714286,"B","5",638
"639","So-10-20333-05","Pod_70",8,49,9.25,48.875,254.857142857143,1.56571428571429,64.2142857142857,2.41714285714286,90.22,8.365,55.03,5.625,3.375,"B","5",639
"640","So-10-20363-01","Pod_74",8,50,13,50.125,227.5,1.5225,55.625,2.3175,44.005,8.79285714285714,23.5428571428571,5,7.125,"B","5",640
"641","So-10-20363-03","Pod_76",7,47,10.8571428571429,47.5714285714286,257.4,1.71571428571429,51.7142857142857,2.30714285714286,36.502,9.16,20.56,5.42857142857143,5.71428571428571,"B","5",641
"642","So-21-1061629-03","Pod_82",8,46.5,11.25,47.125,239.25,1.49625,51.125,2.01875,54.54,6.324,37.46,6.75,4.25,"B","5",642
"643","So-21-28371-02","Pod_84",8,48,10.125,48.375,219.25,1.54375,42.875,2.2375,64.72,9.0325,29.84,4.75,5.125,"B","5",643
"644","So-21-28371-03","Pod_85",8,53,12.875,53.125,255.25,1.595,68,2.36125,60.1814285714286,8.7075,30.1433333333333,5.75,6.875,"B","5",644
"645","So-6-51263-01","Pod_120",-2,62.6396722560937,10.5524298204914,62.6105287276748,268.823493417671,1.78445612612537,59.4084169249144,2.64096898366109,73.5459104200818,7.79996682653162,40.7752257754092,4.94765239364993,5.49196202398772,"B","5",645
"646","Sa-21-30147-04","Ma_10",8,85,8.625,85.5,257.25,1.72,53.125,2.7,55.66375,6.66875,33.90375,4.5,3.875,"B","6",646
"647","Sa-21-30218-01","Ma_11",7,78,7.57142857142857,80.8571428571429,300.285714285714,1.86571428571429,53.7142857142857,2.49,42.6075,7.22333333333333,18.985,4,3.57142857142857,"B","6",647
"648","Sa-21-30218-02","Ma_12",8,86,13,85.875,304.857142857143,1.76428571428571,56.8571428571429,2.52375,61.8033333333333,5.90666666666667,34.0533333333333,8,5.125,"B","6",648
"649","Sa-8-12129-01","Ma_125",6,86,13.6666666666667,86.1666666666667,318.5,1.942,59.8333333333333,2.98833333333333,83.3483333333333,6.915,49.0116666666667,5.33333333333333,8.33333333333333,"B","6",649
"650","Sa-8-12129-02","Ma_126",8,88,11.125,88.125,326.375,1.99125,67.6875,2.73125,58.3471428571429,6.35,33.2157142857143,5.5,5,"B","6",650
"651","Sa-8-12129-03","Ma_127",7,85,9.71428571428571,85,325.857142857143,1.99714285714286,65.7142857142857,2.81571428571429,89.7528571428571,7.60571428571429,39.3742857142857,4.85714285714286,4.42857142857143,"B","6",651
"652","Sa-8-12129-04","Ma_128",6,86,9.33333333333333,85.6666666666667,295.833333333333,2.04833333333333,60.1666666666667,2.83666666666667,84.686,6.702,39.444,4.66666666666667,4.66666666666667,"B","6",652
"653","Sa-21-30218-03","Ma_13",7,91,11.5714285714286,90,306,1.83285714285714,59.8571428571429,2.95857142857143,50.6085714285714,6.56714285714286,43.88,3.71428571428571,7.57142857142857,"B","6",653
"654","Sa-21-30507-01","Ma_14",8,86,11.875,86.5,305,1.7675,56.25,2.705,78.5333333333333,5.74,32.33,6,5.25,"B","6",654
"655","Sa-21-30507-02","Ma_15",7,85,11.1428571428571,84.7142857142857,273.285714285714,2.77142857142857,53.5714285714286,1.88714285714286,5.92857142857143,6.72571428571429,40.5171428571429,4.42857142857143,6.28571428571429,"B","6",655
"656","Sa-21-30515-01","Ma_17",7,86,15.7142857142857,85.4285714285714,339,1.82142857142857,59.5714285714286,2.83714285714286,64.1216666666667,5.698,24.9416666666667,6.71428571428571,9.57142857142857,"B","6",656
"657","Sa-21-30515-02","Ma_18",8,79,12.625,80.625,297.125,1.89125,55,2.57125,75.52,7.2475,37.5125,6.75,6,"B","6",657
"658","Sa-21-28423-02","Ma_2",8,81,8.875,80.25,314.571428571429,1.92333333333333,57.2857142857143,2.62571428571429,78.5171428571429,6.97285714285714,39.9085714285714,3,5.75,"B","6",658
"659","Sa-21-30529-02","Ma_20",7,85,7.57142857142857,84.1428571428571,292.285714285714,1.90714285714286,58.1428571428571,2.65285714285714,80.9928571428571,7.11571428571429,56.89,5,2.85714285714286,"B","6",659
"660","Sa-21-30529-03","Ma_21",8,85,12.125,85.5,284.625,1.91875,52.25,2.825,68.5942857142857,6.06428571428571,31.6785714285714,4.125,7.625,"B","6",660
"661","Sa-21-82410-01","Ma_22",8,83,14.375,83,344.0625,1.7675,60.375,2.54375,68.63875,7.09125,40.89625,7.25,7.25,"B","6",661
"662","Sa-21-82410-02","Ma_23",8,67,11.75,68.375,320.625,1.65625,64,2.495,60.88,5.89875,36.3875,7.125,4.625,"B","6",662
"663","Sa-21-82410-03","Ma_24",7,85,11,85.7142857142857,290.857142857143,1.79285714285714,50.8571428571429,2.98714285714286,75.9814285714286,8.73142857142857,41.6114285714286,5.57142857142857,5,"B","6",663
"664","Sa-21-82410-04","Ma_25",8,77,15.625,77,272.125,1.8075,52,2.5675,59.3225,6.655,35.2825,7.375,8.5,"B","6",664
"665","Sa-24-60424-03","Ma_28",8,84.5,17.625,84.875,353.571428571429,2.24714285714286,60.2857142857143,3.13714285714286,67.875,6.95714285714286,37.9,6.875,10.125,"B","6",665
"666","Sa-21-28423-03","Ma_3",8,86.5,11.75,86.75,350,2.17,55.4285714285714,2.69857142857143,70.7785714285714,7.61833333333333,47.3383333333333,4.25,6.75,"B","6",666
"667","Sa-6-3189-01","Ma_30",8,81,19,80.875,252.75,1.7425,53.875,2.6075,60.39,6.41142857142857,32.5214285714286,6,12.375,"B","6",667
"668","Sa-6-3189-02","Ma_31",8,87.5,11.25,87.625,299.875,2.03,52.3125,2.79375,73.12,6.195,31.4675,4.5,6.75,"B","6",668
"669","Sa-6-3189-03","Ma_32",8,81,17.25,80.75,302,1.89125,59,2.54,61.3685714285714,7.65,37.6683333333333,4.625,12.125,"B","6",669
"670","Sa-6-3385-01","Ma_34",8,81.5,11.5,82.25,316.375,2.04625,52.25,2.67375,69.66375,7.66125,43.4475,5.125,6.125,"B","6",670
"671","Sa-6-4253-01","Ma_35",8,81.5,12,81.75,278.5,1.66,49,2.35625,55.09625,6.5325,27.03375,7.125,4.75,"B","6",671
"672","Sa-6-4253-02","Ma_36",8,85,11.5,83.75,271,1.66125,51.375,2.6425,74.3275,7.9875,37.09625,4.5,7,"B","6",672
"673","Sa-6-51263-01","Ma_37",8,86.5,11.375,85.75,312.125,2.05285714285714,49,2.55125,59.7542857142857,5.52428571428571,35.3357142857143,5.875,5.25,"B","6",673
"674","Sa-6-51263-02","Ma_38",8,85,14,83.5,287.25,1.9725,49.8125,2.995,78.6375,7.78375,50.72875,5.125,8.5,"B","6",674
"675","Sa-8-11559-01","Ma_39",8,76.5,14.875,76.625,286.5,1.64875,51.5,2.65,54.4185714285714,7.16375,32.5142857142857,5.375,9.5,"B","6",675
"676","Sa-8-11559-03","Ma_41",6,82.5,13.8333333333333,82.3333333333333,305.333333333333,1.88,53.6666666666667,2.96333333333333,62.06,7.40166666666667,27.47,4,9.66666666666667,"B","6",676
"677","Sa-8-7085-01","Ma_42",7,85,10,82.1428571428571,310.285714285714,1.72857142857143,55.4285714285714,2.49428571428571,60.2883333333333,5.68333333333333,31.9983333333333,6.42857142857143,3.57142857142857,"B","6",677
"678","Sa-8-7085-02","Ma_43",7,81,16,83.2857142857143,306.571428571429,1.85,55,2.62,69.2957142857143,7.98285714285714,30.1814285714286,8,8.14285714285714,"B","6",678
"679","Sa-8-7085-03","Ma_44",7,87,10.1428571428571,86.8571428571429,296.142857142857,1.98857142857143,53.2857142857143,2.70285714285714,74.7628571428571,8.30571428571429,49.16,6.42857142857143,3.71428571428571,"B","6",679
"680","Sa-8-7085-04","Ma_45",8,86,10.875,85.125,324,2.125,52.5625,2.82875,70.575,6.695,40.66125,5.625,5.625,"B","6",680
"681","Sa-8-7085-05","Ma_46",7,83,16,82.1666666666667,304.571428571429,1.59285714285714,53.7142857142857,2.61857142857143,49.64,6.342,15.8733333333333,5.71428571428571,10.1428571428571,"B","6",681
"682","Sa-8-7085-06","Ma_47",8,82,14,82.25,327.142857142857,1.84,49.5285714285714,2.59714285714286,66.75,6.31714285714286,30.5985714285714,5.25,9,"B","6",682
"683","Sa-21-28425-02","Ma_5",5,86,8.4,86,329.4,1.93,60.8,2.492,68.156,7.636,37.952,4.6,3.8,"B","6",683
"684","Sa-21-30147-01","Ma_7",8,86.5,13.375,86.375,315,1.85125,56.125,3.1325,78.4,6.663125,45.68875,5.375,8,"B","6",684
"685","Sa-21-30147-02","Ma_8",8,82,15.125,79.375,351.875,1.855,56.625,2.85125,78.0185714285714,7.7825,49.2628571428571,5.375,9.875,"B","6",685
"686","Sa-21-30147-03","Ma_9",8,85,11.625,84.5,298,2.20875,53.875,2.98625,74.3075,8.14875,47.09125,4,7.5,"B","6",686
"687","Sa-24-60424-01","Ma_26",-2,83.5731707317073,12.4094367015099,83.4963704994193,306.019265389082,1.90631765389082,55.6270615563298,2.69937659698026,66.3788292682927,6.9346862659698,37.2881341463415,5.4654181184669,6.81887340301974,"B","6",687
"688","So-21-30218-02","Pod_100",6,56,10,55.3333333333333,255,1.76666666666667,58.6666666666667,2.78166666666667,80.156,7.452,37.842,3.66666666666667,6.16666666666667,"B","6",688
"689","So-21-30218-03","Pod_101",8,57,10.375,59.625,241.1875,1.87875,60.25,3.14875,94.62125,8.14,60.37875,3.125,7,"B","6",689
"690","So-21-30507-01","Pod_102",7,50,8.85714285714286,52.125,241.375,1.75625,61.0625,3.01375,67.5471428571429,7.95285714285714,34.3528571428571,3.75,4.42857142857143,"B","6",690
"691","So-21-30522-01","Pod_105",6,52,11.1666666666667,52.3333333333333,246.85,1.75166666666667,72.3333333333333,2.79666666666667,90.3325,9.88,53.155,3.5,7.16666666666667,"B","6",691
"692","So-21-30522-02","Pod_106",7,54,12.8571428571429,52.1428571428571,287.166666666667,1.925,75.1666666666667,2.71833333333333,75.7516666666667,8.505,45.0566666666667,4.85714285714286,8,"B","6",692
"693","So-21-30522-03","Pod_107",6,58.5,10.3333333333333,58.5,247.166666666667,1.655,63,2.755,59.6716666666667,9.215,35.2283333333333,3.5,6.16666666666667,"B","6",693
"694","So-21-30529-01","Pod_108",7,50.5,10.5714285714286,51.125,233.75,1.60875,49.625,2.465,69.82,8.164,30.694,5.875,4.42857142857143,"B","6",694
"695","So-21-30529-02","Pod_109",7,51.5,11.8571428571429,51.3333333333333,232.714285714286,1.46714285714286,45.6428571428571,2.15285714285714,43.5516666666667,8.72833333333333,35.43,5.42857142857143,6.57142857142857,"B","6",695
"696","So-21-30529-03","Pod_110",7,53,8.85714285714286,53,250.285714285714,1.68285714285714,57.2857142857143,2.83142857142857,69.1116666666667,8.585,37.79,3.71428571428571,5.28571428571429,"B","6",696
"697","So-6-3385-01","Pod_114",7,60,8.85714285714286,59.1428571428571,244.857142857143,1.82285714285714,65.4285714285714,2.91714285714286,76.6685714285714,9.60666666666667,39.145,2.85714285714286,5.57142857142857,"B","6",697
"698","So-6-3385-02","Pod_115",8,56,9.25,56,276.25,1.855,80.1875,2.73875,88.96,8.78,48.6816666666667,3,6,"B","6",698
"699","So-6-4253-01","Pod_116",7,56,8.85714285714286,55.7142857142857,262.857142857143,1.88857142857143,91.5714285714286,2.82857142857143,99.9314285714286,9.74857142857143,56.1128571428571,2.85714285714286,6,"B","6",699
"700","So-6-4452-01","Pod_118",8,56,8,55.875,246.625,1.46875,48.4375,2.505,55.7375,9.21,29.25875,3.375,4.625,"B","6",700
"701","So-6-4452-02","Pod_119",6,55,9.5,56.5,228,1.725,61.6666666666667,2.82333333333333,87.885,8.1525,47.2875,2.5,7,"B","6",701
"702","So-6-51263-02","Pod_121",8,58,8.75,58.2857142857143,226.375,1.61625,66,2.4575,62.3916666666667,7.37666666666667,32.9466666666667,3.625,4.625,"B","6",702
"703","So-8-11559-01","Pod_122",8,54,11.625,53.625,225.75,1.59625,56.875,2.445,67.3033333333333,8.825,22.0516666666667,4.875,6.375,"B","6",703
"704","So-8-11559-02","Pod_123",6,53,11.8333333333333,53.1666666666667,232.833333333333,1.62,49.25,2.21833333333333,57.8383333333333,6.59666666666667,31.085,5.16666666666667,6.16666666666667,"B","6",704
"705","So-8-6685-01","Pod_129",6,58,8.66666666666667,58,224.833333333333,1.67166666666667,54.3333333333333,3.20333333333333,84.955,8.7375,49.6725,3.5,5.33333333333333,"B","6",705
"706","So-8-6685-02","Pod_130",8,53.5,14.5,53.5,219.375,1.7275,60.3125,3.20875,89.9485714285714,8.1025,49.2128571428571,5.5,8.75,"B","6",706
"707","So-8-6685-03","Pod_131",8,53,13.125,54,239.625,1.63625,49.25,2.61,44.27625,7.73,19.23875,4.5,8.5,"B","6",707
"708","So-8-6858-02","Pod_133",7,49,12.5714285714286,47.7142857142857,195.671428571429,1.57285714285714,46.1571428571429,2.34857142857143,49.2,7.104,26.712,7.14285714285714,5,"B","6",708
"709","So-8-7024-01","Pod_135",7,54,10.4285714285714,54.5714285714286,236.428571428571,1.66428571428571,58.1428571428571,2.84,80.0557142857143,7.36285714285714,51.3614285714286,2.85714285714286,7.42857142857143,"B","6",709
"710","So-8-7291-01","Pod_138",7,56,9.14285714285714,55.8571428571429,254.728571428571,2.09142857142857,73.0428571428571,3.29571428571429,100.578571428571,8.31428571428571,52.6757142857143,3.85714285714286,5.28571428571429,"B","6",710
"711","So-8-7539-01","Pod_140",6,50,11.1666666666667,49.5,251.2,1.62666666666667,55.7666666666667,2.04333333333333,53.6666666666667,7.396,24.1316666666667,5,5.5,"B","6",711
"712","So-8-7539-02","Pod_141",6,54,11.5,54.8333333333333,238,1.565,50.3333333333333,2.38333333333333,46.296,8.73833333333333,18.4533333333333,3.5,8,"B","6",712
"713","So-8-7539-03","Pod_142",6,52,12.1666666666667,52.5,226.333333333333,1.62833333333333,45.5833333333333,2.18166666666667,47.205,9.185,25.02,5.5,7.16666666666667,"B","6",713
"714","So-8-7539-04","Pod_143",5,49,11.4,50.8,246.6,1.702,62.96,2.574,60.5,9.39333333333333,35.3566666666667,4.4,6.4,"B","6",714
"715","So-10-20006-01","Pod_48",6,51.5,9.66666666666667,52.8333333333333,262.54,1.922,75.52,2.93,101.6,8.284,48.488,3.33333333333333,6,"B","6",715
"716","So-10-20006-02","Pod_49",8,53,9.875,52.5,232.375,1.72,59.125,2.3525,66.135,8.494,39.854,3.75,6.125,"B","6",716
"717","So-10-20006-03","Pod_50",8,50,9.5,51.125,270.125,1.7125,75.375,2.745,71.914,9.14,34.378,5.25,4,"B","6",717
"718","So-10-20110-02","Pod_52",8,52,8.5,50.875,223.714285714286,1.32571428571429,53.4285714285714,2.18625,62.142,8.73,33.5,3.75,4.875,"B","6",718
"719","So-10-20110-03","Pod_53",5,50,9.6,51.2,261.2,1.816,60,2.688,58.268,9.424,30.85,4,5.2,"B","6",719
"720","So-10-20117-02","Pod_55",8,53.5,10,53.75,248.571428571429,1.60142857142857,58.9285714285714,2.79714285714286,78.9316666666667,8.80166666666667,33.155,5,4.125,"B","6",720
"721","So-10-20117-03","Pod_56",7,52.5,7.42857142857143,52.75,224.1875,1.62375,62.375,2.55875,75.9166666666667,8.345,38.325,3.125,3.42857142857143,"B","6",721
"722","So-10-20279-01","Pod_57",6,52,10.6666666666667,51.8571428571429,215.142857142857,1.61428571428571,53.8571428571429,2.83142857142857,60.0616666666667,7.96333333333333,10.8766666666667,3.33333333333333,6.66666666666667,"B","6",722
"723","So-10-20279-02","Pod_58",8,51,11.75,50.625,218,1.71375,52.125,2.48125,63.8933333333333,7.49,38.818,4.375,7,"B","6",723
"724","So-10-20279-03","Pod_59",6,48.5,10.3333333333333,49.5,258.616666666667,1.65166666666667,57.3333333333333,2.45166666666667,71.4025,8.4675,33.3466666666667,5,5.5,"B","6",724
"725","So-10-20302-01","Pod_60",8,53,8.25,53.375,231.0625,2.10625,63.775,3.13875,100.07125,8.1625,51.53,3.125,5.125,"B","6",725
"726","So-10-20302-03","Pod_62",8,55,10.75,55.5,240.125,1.91625,53.625,2.71625,45.14375,8.45875,45.18125,3.5,7,"B","6",726
"727","So-10-20327-01","Pod_63",18,52,10,51.7777777777778,248.888888888889,1.70888888888889,58.6944444444444,2.61611111111111,76.64875,8.82,44.239375,5.44444444444444,4.61111111111111,"B","6",727
"728","So-10-20327-02","Pod_64",8,59,9.25,57.875,247,1.81142857142857,56.8571428571429,2.54857142857143,66.668,8.03714285714286,36.396,3.125,5.625,"B","6",728
